date,exchange,code,name
Jan 16th 2026,NYSE,GFR.RI,Greenfire Resources
Jan 16th 2026,NYSEMKT,BMOP,BNY Mellon Municipal Opportunities ETF
Jan 13th 2026,NYSEARCA,ESGS,Columbia Sustainable U.S. Equity Income ETF
Jan 12th 2026,NYSE,GTLS.P.B,GTLS-P-B
Jan 12th 2026,NYSE,SOL,Emeren Group
Jan 12th 2026,NYSE,ALE,Allete
Jan 12th 2026,NYSE,CUBI.PF,Customers Bancorp
Jan 12th 2026,NYSE,GTLS.PB,Chart Industries
Jan 12th 2026,NASDAQ,ZCBB,Global X Funds
Jan 12th 2026,NASDAQ,ZCBC,Global X Funds
Jan 12th 2026,NASDAQ,ZCBA,Global X Funds
Jan 12th 2026,NASDAQ,ZCBE,Global X Funds
Jan 12th 2026,NASDAQ,ZCBF,Global X Funds
Jan 12th 2026,NASDAQ,USQSX,USQ Core Real Estate Fund -S
Jan 12th 2026,NASDAQ,TDAX,Etf Opportunities Trust - Tdaq Lift Etf
Mar 18th 2026,NYSEMKT,ARCIW,Archimedes Tech SPAC Partners III Co. Warrant
Mar 18th 2026,NYSEMKT,SASS,The RBB Fund Trust
Mar 16th 2026,NYSEMKT,FGIIW,FG Imperii Acquisition Corp. Warrants
Mar 16th 2026,NYSEMKT,GAVA,Grayscale Avalanche Trust ETF Common Units of Fractional Undivided Beneficial Interest
Mar 16th 2026,NYSEMKT,ETHB,iShares Staked Ethereum Trust ETF Shares of Fractional Undivided Beneficial Interest
Mar 16th 2026,NYSEMKT,GLWG,Leverage Shares 2X Long GLW Daily ETF
Mar 16th 2026,NYSEMKT,YYYM,Amplify ETF Trust
Mar 16th 2026,NYSEMKT,PRAB,SSGA Active Trust
Mar 16th 2026,NYSEMKT,SUMAU,SUMA Acquisition Corporation Units
Mar 16th 2026,NYSEMKT,MARS,Roundhill Space & Technology ETF
Jan 6th 2025,NASDAQ,LIFWZ,MSP Recovery
Jan 5th 2025,NASDAQ,AACBU,Artius II Acquisition Inc. Units
Jan 5th 2025,NYSEARCA,TOGA_old,Tremblant Global ETF
Jan 5th 2025,NASDAQ,OUST,"Ouster, Inc. Common Stock"
Jan 5th 2025,NASDAQ,GHIXW,Gores Holdings IX Inc. Warrant
Jan 5th 2025,NASDAQ,ENG,ENGlobal Corporation
Jan 5th 2025,NASDAQ,BOCNW,Blue Ocean Acquisition Corp Warrants
Feb 14th 2025,NASDAQ,EVAX,Evaxion Biotech AS
Feb 14th 2025,NASDAQ,EVGRW,Evergreen Corporation Warrant
Feb 14th 2025,NASDAQ,FBIO,Fortress Biotech
Feb 13th 2025,NYSE,LGPS,LogProstyle
Mar 21st 2025,NYSEARCA,FYLG,Global X Funds - Global X Financials Covered Call & Growth ETF
Mar 21st 2025,NYSEARCA,HYLG,Global X Funds - Global X Health Care Covered Call & Growth ETF
Mar 21st 2025,NYSEARCA,XYLE,Global X Funds - Global X S&P 500 ESG Covered Call ETF
Jan 12th 2026,NASDAQ,LCO,Tidal Trust IV
Jan 12th 2026,NASDAQ,HELP,Cybin Inc. Common Stock
Jan 12th 2026,NASDAQ,BUDA,Buda Juice
Jan 12th 2026,NASDAQ,ACSG,American Century Small Cap Growth Insights ETF
Jan 12th 2026,NASDAQ,ACSV,American Century ETF Trust - American Century Small Cap Value Insights ETF
Mar 21st 2025,NYSE,GRND.WT,Grindr Inc. Warrant
Mar 21st 2025,NYSE,ANG.PA,American National Group
Mar 21st 2025,NYSE,QGEN,Qiagen NV
Mar 21st 2025,NASDAQ,SYRS,Syros Pharmaceuticals
Apr 17th 2025,NYSE,TOPC,iShares Trust
Mar 16th 2026,NYSEMKT,FGII,FG Imperii Acquisition
Mar 16th 2026,NYSEMKT,IEAG,Infinite Eagle Acquisition
Mar 16th 2026,NYSEMKT,IEAGR,Infinite Eagle Acquisition Corp. Rights
Mar 16th 2026,NYSEMKT,LVIG,Longview Advantage Fixed Income ETF
Mar 15th 2026,NASDAQ,XCBE,X3 Acquisition
Mar 15th 2026,NASDAQ,XCBEW,X3 Acquisition Corp. Ltd. Warrant
Mar 15th 2026,NASDAQ,WEPN,Nicholas Defense and Rare Earth
Mar 15th 2026,NASDAQ,WAMA,WisdomTree US Adaptive Moving Average Fund
Mar 15th 2026,NASDAQ,WIMA,WisdomTree International Adaptive Moving Average Fund
Jan 11th 2026,NASDAQ,ARBKL,Argo Blockchain plc 8.75% Senior Notes due 2026
Jan 11th 2026,NASDAQ,HSPOR,Horizon Space Acquisition I Corp. Right
Jan 11th 2026,NYSEMKT,GLU.P.A,The Gabelli Global Utility and Income Trust Series A Cumulative Puttable and Callable Preferred Shares
Jan 11th 2026,NYSE,GLU.PA,The Gabelli Global Utility & Income Trust PFD A PUTT CAL
Jan 10th 2026,NASDAQ,HTOOW,Fusion Fuel Green
Jan 10th 2026,NYSEARCA,HKND,Humankind Benefit Corporation - Humankind US Stock ETF
Jan 10th 2026,NYSE,K,Kellanova
Jan 9th 2026,NASDAQ,AKRO,Akero Therapeutics
Jan 9th 2026,NASDAQ,ATMV,AlphaVest Acquisition
Jan 9th 2026,NASDAQ,HSII,Heidrick & Struggles International
Jan 9th 2026,NASDAQ,MURA,Mural Oncology
Jan 9th 2026,NASDAQ,RNDV,First Trust US Equity Dividend Select ETF
Jan 9th 2026,NASDAQ,SPNS,Sapiens International Corporation NV
Jan 9th 2026,NYSE,NWAX.U,New America Acquisition I
Jan 9th 2026,NYSE,SBXE.U,SilverBox Corp V
Jan 9th 2026,NYSE,SCS,Steelcase
Jan 8th 2026,NASDAQ,OPINL,Office Properties Income Trust
Oct 22nd 2025,NYSE,TRTN.P.B,TRTN-P-B
Mar 21st 2025,NASDAQ,SPYM,Tradr 2X Long SPY Monthly ETF
Mar 21st 2025,NASDAQ,SPYB,Tradr 2X Long SPY Weekly ETF
Mar 21st 2025,NASDAQ,SOXW,Tradr 2X Long SOXX Weekly ETF
Mar 21st 2025,NASDAQ,NVDW,Tradr 1.75X Long NVDA Weekly ETF
Apr 17th 2025,NASDAQ,TRVN,Trevena
Apr 17th 2025,NASDAQ,SNAXW,Stryve Foods
Apr 17th 2025,NASDAQ,SNAX,Stryve Foods
Apr 17th 2025,NASDAQ,OPT,Opthea
Apr 17th 2025,NASDAQ,IRAA,Iris Acquisition
Apr 17th 2025,NASDAQ,ESEAV,Euroseas Ltd. Ex-Distribution When Issued
Apr 17th 2025,NASDAQ,BGXXQ,Bright Green
Apr 17th 2025,NASDAQ,AOGO,Arogo Capital Acquisition
Apr 17th 2025,NASDAQ,AFARU,Aura FAT Projects Acquisition Corp Unit
May 11th 2025,NYSE,BALY.T,Bally's Corporation
May 11th 2025,NYSEARCA,SPAX,Tidal ETF Trust - Robinson Alternative Yield Pre-Merger SPAC ETF
May 10th 2025,NYSE,NXU,Nxu
May 10th 2025,NYSE,SJW,SJW Group Common Stock
May 10th 2025,NASDAQ,SKGRW,SK Growth Opportunities Corporation
May 10th 2025,NASDAQ,SKGR,SK Growth Opportunities Corporation
May 10th 2025,NASDAQ,HYZN,Hyzon Motors
May 10th 2025,NASDAQ,ATSG,Air Transport Services Group
Jan 15th 2023,NASDAQ,BSBE,Invesco Exchange-Traded Self-Indexed Fund Trust - Invesco BulletShares 2022 USD Emerging Markets Debt ETF
Jan 15th 2023,NASDAQ,BSCM,Invesco Capital Management LLC - Invesco BulletShares 2022 Corporate Bond ETF
Jan 15th 2023,NASDAQ,BSJM,Invesco Capital Management LLC - Invesco BulletShares 2022 High Yield Corporate Bond ETF
Jan 15th 2023,NASDAQ,GHAC,Gaming & Hospitality Acquisition
Jan 15th 2023,NASDAQ,GSEV,Gores Holdings VII
Jan 15th 2023,NASDAQ,GTPA,Gores Technology Partners
Jan 15th 2023,NASDAQ,GTPB,Gores Technology Partners II
Jan 15th 2023,NYSE,STRY,Starry Group Holdings
Jan 15th 2023,NYSE,AAQC,Accelerate Acquisition
Jan 15th 2023,NYSE,KAHC,KKR Acquisition Holdings I
Jan 15th 2023,NYSE,TSPQ,TCW Special Purpose Acquisition
Jan 15th 2023,NYSE,SPGS,Simon Property Group Acquisition Holdings
Jan 14th 2023,NASDAQ,HLAH,Hamilton Lane Alliance Holdings I
Jan 14th 2023,NYSE,PCPC,Periphas Capital Partnering
Jan 14th 2023,NASDAQ,JOFF,Joff Fintech Acquisition
Jan 14th 2023,NYSE,LGV,Longview Acquisition Corp II
Jan 14th 2023,NYSE,AMPI,Advanced Merger Partners
Jan 13th 2023,NYSE,EPWR,Empowerment & Inclusion Capital I
Jan 13th 2023,NYSEMKT,WBEV,Winc
Jan 13th 2023,NASDAQ,LHAA,Lerer Hippeau Acquisition
Jan 13th 2023,NASDAQ,PLTN,Plutonian Acquisition
Jan 12th 2023,NASDAQ,BSKY,Big Sky Growth Partners
Jan 12th 2023,NASDAQ,SSAA,Science Strategic Acquisition Corp Alpha
Jan 8th 2026,NASDAQ,ATMCR,AlphaTime Acquisition Corp Right
Jan 8th 2026,NASDAQ,APDN,Applied DNA Sciences
Jan 8th 2026,NYSE,PRO,PROS Holdings
Jan 8th 2026,NYSE,BPACR,Blueport Acquisition Ltd Rights
Mar 15th 2026,NASDAQ,SHHI,Ninepoint Shopify Highshares ETF
Mar 15th 2026,NASDAQ,STCK,Grayscale Stacks Trust (STX)
Mar 15th 2026,NASDAQ,RWAX,TAP REAL ESTATE TECHNOLOGIES
Mar 15th 2026,NASDAQ,SLVX,Tidal Trust II
Mar 15th 2026,NASDAQ,RYHI,Ninepoint Royal Bank Highshares ETF
May 9th 2025,NYSEARCA,CLNR,IndexIQ ETF Trust - IQ Cleaner Transport ETF
May 9th 2025,NYSEARCA,OCEN,IndexIQ ETF Trust - IQ Clean Oceans ETF
May 9th 2025,NASDAQ,ZCAR,Zoomcar Holdings
May 9th 2025,NASDAQ,IVCAW,Investcorp India Acquisition Corp. Warrant
May 9th 2025,NASDAQ,IVCA,Investcorp India Acquisition Corp. Class A ordinary share
May 9th 2025,NASDAQ,CNTM,ConnectM Technology Solutions
May 8th 2025,NYSE,PRIF.P.H,PRIF-P-H
May 8th 2025,NYSEARCA,EATV,VegTech Plant-based Innovation & Climate ETF
May 8th 2025,NYSE,SOF,Amplify Samsung SOFR ETF
Oct 22nd 2025,NYSE,ATH.P.D,ATH-P-D
Oct 22nd 2025,NYSE,ALL.P.J,ALL-P-J
Oct 22nd 2025,NYSE,ALL.PRI,Allstate
Oct 22nd 2025,NYSE,ALTG.P.A,ALTG-P-A
Oct 22nd 2025,NYSE,ARR.P.C,ARR-P-C
Oct 22nd 2025,NYSE,AGM.P.H,AGM-P-H
Oct 22nd 2025,NYSE,AHH.P.A,Armada Hoffler Properties Inc 675 Series A Cumulative Redeemable Perpetual Preferred Stock
Apr 16th 2025,NASDAQ,VEEAW,Veea
Apr 16th 2025,NASDAQ,VCICW,Vine Hill Capital Investment Corp. Warrant
Apr 16th 2025,NASDAQ,TLSIW,TriSalus Life Sciences
Feb 13th 2025,NYSEMKT,NSTB,Northern Star Investment Corp II
Jan 7th 2026,NYSE,OMI,Owens & Minor
Jan 7th 2026,NASDAQ,VSNTV,"Versant Media Group, Inc. Class A Common Stock When-Issued"
Jan 7th 2026,NASDAQ,ZLSSF,Zalatoris II Acquisition
Jan 7th 2026,NASDAQ,AAGR,African Agriculture Holdings
Jan 7th 2026,NASDAQ,BRY,Berry Petroleum
Jan 7th 2026,NASDAQ,CEP,Cantor Equity Partners
Jan 7th 2026,NASDAQ,AACI,Armada Acquisition Corp. II
Jan 7th 2026,NASDAQ,IGTA,Inception Growth Acquisition
Jan 7th 2026,NYSE,OPLN,OPENLANE
Mar 15th 2026,NASDAQ,COPZ,Tidal Trust II
Mar 15th 2026,NASDAQ,IPFXU,Inflection Point Acquisition Corp. VI Units
Jan 4th 2025,NASDAQ,AILE,iLearningEngines
Oct 22nd 2025,NYSE,AMH.P.H,AMH-P-H
Oct 22nd 2025,NYSE,AGM.P.D,AGM-P-D
Oct 22nd 2025,NYSE,AGM.PE,Federal Agricultural Mortgage Corporation
Oct 22nd 2025,NYSE,ABR.PF,Arbor Realty Trust Inc | 6.25% Series F Cumulative
Oct 22nd 2025,NYSE,AGM.PF,Federal Agricultural Mortgage Corporation
Oct 22nd 2025,NYSE,BAC.PO,Bank of America Corporation
Oct 22nd 2025,NYSE,ABR.PE,Arbor Realty Trust Inc | 6.25% Series E Cumulative
Oct 22nd 2025,NYSE,ATH.P.A,ATH-P-A
Oct 22nd 2025,NYSE,BAC.P.N,BAC-P-N
Apr 16th 2025,NASDAQ,TFC.PR,Truist Financial Corporation
Apr 16th 2025,NASDAQ,TFC.PO,Truist Financial Corporation
Apr 16th 2025,NASDAQ,TBMCR,Trailblazer Merger Corporation I Rights
Apr 16th 2025,NASDAQ,SXTPW,"60 Degrees Pharmaceuticals, Inc. Warrant"
Apr 16th 2025,NASDAQ,SKGRU,SK Growth Opportunities Corporation Unit
Apr 16th 2025,NASDAQ,SHFSW,SHF Holdings
Apr 16th 2025,NASDAQ,SDSTW,Stardust Power
Apr 16th 2025,NASDAQ,SDAWW,SunCar Technology Group
Apr 16th 2025,NASDAQ,SBAR,Simplify Exchange Traded Funds
Feb 13th 2025,NASDAQ,ALCE,Alternus Energy Group
Feb 13th 2025,NASDAQ,BRKHW,BurTech Acquisition Corp. Warrants
Feb 13th 2025,NASDAQ,TTOO,T2 Biosystms
Feb 13th 2025,NASDAQ,VBIVQ,VBI Vaccines
Feb 13th 2025,NYSE,AGH,Aureus Greenway Holdings Inc. Common Stock
Mar 21st 2025,NASDAQ,QYLE,Global X Nasdaq 100 ESG Covered Call ETF
Mar 21st 2025,NASDAQ,QRTEB,Qurate Retail Inc Series B
Mar 21st 2025,NASDAQ,QRTEA,Qurate Retail Inc Series A
Mar 21st 2025,NASDAQ,HTBI,HomeTrust Bancshares
Jan 4th 2025,NASDAQ,ELYM,Eliem Therapeutics
Jan 3rd 2025,NYSEARCA,JACS,Jackson Acquisition Company II
Mar 15th 2026,NASDAQ,FCLO,Fidelity CLO ETF
Mar 15th 2026,NASDAQ,GBUL,Ninepoint Gold Bullion ETF
Jan 5th 2026,NASDAQ,BRRWU,Columbus Circle Capital Corp I
Jan 5th 2026,NASDAQ,NETDU,Nabors Energy Transition Corp. II Unit
Jan 5th 2026,NYSE,ALUB.U,Alussa Energy Acquisition Corp. II
Jan 5th 2026,NYSE,SPR,Spirit Aerosystems Holdings
Jan 5th 2026,NYSE,WMT,Walmart Inc. Common Stock
Jan 5th 2026,NYSEMKT,WSTNR,Westin Acquisition Corp Right
Jan 5th 2026,NYSEMKT,TSRS,Truth Social Funds
Jan 5th 2026,NYSEMKT,TSSD,Truth Social Funds
Jan 5th 2026,NYSEMKT,GOLS,Gabelli ETFs Trust
Jan 5th 2026,NYSEMKT,HUSA,Houston American Energy Corporation
Jan 5th 2026,NYSEMKT,TSCM,TimesSquare Quality Mid Cap Growth ETF
Jan 5th 2026,NYSEMKT,TSES,Truth Social Funds
Jan 5th 2026,NYSEMKT,TSNF,Truth Social Funds
Jan 5th 2026,NYSEARCA,BCIM,abrdn ETFs - abrdn Bloomberg Industrial Metals Strategy K-1 Free ETF
Jan 5th 2026,NYSEARCA,RAYC,Rayliant Quantamental China Equity ETF
Jan 5th 2026,NYSEMKT,FDRS,Founder-Led ETF
Jan 4th 2026,NASDAQ,SEVNR,Seven Hills Realty Trust Right
Jun 3rd 2023,NASDAQ,VLAT,Valor Latitude Acquisition
Jun 2nd 2023,NASDAQ,ADAL,Anthemis Digital Acquisitions I
Jun 2nd 2023,NASDAQ,BBBY,"Bed, Bath & Beyond"
Jun 2nd 2023,NYSE,FRC,First Republic Bank
Jun 2nd 2023,NYSE,MAXR,Maxar Technologies
Jun 2nd 2023,NYSE,OSH,Oak Street Health
Jun 2nd 2023,NASDAQ,SBGI,Sinclair Broadcast Group
Jun 1st 2023,NASDAQ,ORIA,Orion Biotech Opportunities
Jun 1st 2023,NASDAQ,SKYA,Skydeck Acquisition
Jun 1st 2023,NASDAQ,IBIT,ETF Series Solutions Trust - Defiance Daily Short Digitizing the Economy ETF
Jun 1st 2023,NASDAQ,LMST,Limestone Bancorp
Jun 1st 2023,NYSE,TRAQ,Trine II Acquisition
May 31st 2023,NASDAQ,CIIG,CIIG Capital Partners II
May 31st 2023,NASDAQ,QQD,Simplify Exchange Traded Funds - Simplify Nasdaq 100 PLUS Downside Convexity ETF
May 31st 2023,NASDAQ,QQC,Simplify Exchange Traded Funds - Simplify Nasdaq 100 PLUS Convexity ETF
May 31st 2023,NYSEARCA,VCLO,Simplify Exchange Traded Funds - Simplify Volt Cloud and Cybersecurity Disruption ETF
May 31st 2023,NYSEARCA,RTYD,Simplify Exchange Traded Funds - Simplify US Small Cap PLUS Downside Convexity ETF
May 31st 2023,NASDAQ,NESR,National Energy Services Reunited
May 30th 2023,NASDAQ,OKYO,OKYO Pharma Limited - New
May 28th 2023,NASDAQ,CSII,Cardiovascular Systems
May 28th 2023,NASDAQ,CEMI,Chembio Diagnostics
May 28th 2023,NASDAQ,PRVB,Provention Bio
May 27th 2023,NASDAQ,EUCR,Eucrates Biomedical Acquisition
Oct 21st 2025,NYSE,BRW.R,BRW-R
Oct 21st 2025,NYSE,BRW.R.W,BRW-R-W
Oct 20th 2025,NYSEMKT,SLGB,Smart Logistics Global
Oct 20th 2025,NYSEMKT,TLTX,Global X Treasury Bond Enhanced Income ETF
Oct 20th 2025,NYSEMKT,QCLS,Q/C Technologies
Oct 20th 2025,NYSEMKT,NP,Neptune Insurance Holdings
Oct 20th 2025,NYSEMKT,PASW,Ping An Biomedical
Oct 20th 2025,NYSEMKT,PRHI,Presurance Holdings
Oct 20th 2025,NYSEMKT,FUTG,Leverage Shares 2x Long FUTU Daily ETF
Oct 20th 2025,NYSEMKT,KJD,KraneShares 2x Long JD Daily ETF
Oct 20th 2025,NYSEMKT,FIGG,Leverage Shares 2x Long FIG Daily ETF
Oct 20th 2025,NYSEMKT,LNAI,Lunai Bioworks
Oct 20th 2025,NYSEMKT,DTK,DTE Energy Company 2025 Series
Oct 20th 2025,NYSEMKT,MGN,Megan Holdings
Oct 20th 2025,NYSEMKT,CHAI,Core AI Holdings
Oct 20th 2025,NYSEMKT,CBK,"Commercial Bancgroup, Inc. Common Stock"
Oct 20th 2025,NYSEMKT,BNBX,Applied DNA Sciences
Oct 20th 2025,NYSEMKT,BNKK,Bonk
Oct 19th 2025,NYSE,KIND,Nextdoor Holdings
Mar 15th 2026,NASDAQ,OIMAW,OneIM Acquisition Corp. Warrant
Mar 13th 2026,NASDAQ,MZYX,MOZAYYX Acquisition
Mar 12th 2026,NYSE,GMRE.PA,Global Medical REIT
Apr 16th 2025,NASDAQ,RDZNW,Roadzen
Apr 16th 2025,NYSE,AHT.PF,Ashford Hospitality Trust
Apr 16th 2025,NASDAQ,QETAU,Quetta Acquisition Corporation Unit
Apr 16th 2025,NASDAQ,QETAR,Quetta Acquisition Corporation Right
Mar 20th 2025,NASDAQ,HHGCU,HHG Capital Corp Unit
Mar 20th 2025,NASDAQ,HHGC,HHG Capital
Mar 20th 2025,NASDAQ,OCTA,Octane All-Cap Value Energy ETF
Mar 20th 2025,NYSE,CCZ,Comcast Holdings
Mar 20th 2025,NASDAQ,ATXI,Avenue Therapeutics
Mar 20th 2025,NASDAQ,MGOL,MGO Global Inc. Common Stock
Jan 3rd 2025,NYSE,CPSY,Calamos ETF Trust
Jan 3rd 2025,NYSE,DPZ,Domino's Pizza Inc Common Stock
Feb 13th 2025,NYSE,GPTY,Tidal Trust II
Oct 19th 2025,NASDAQ,SPTN,SpartanNash
Jun 27th 2025,NYSE,GOLLQ,Gol Linhas Aéreas Inteligentes
Apr 16th 2025,NASDAQ,POLEU,Andretti Acquisition Corp. II Unit
Apr 16th 2025,NASDAQ,PITAW,Heramba Electric plc Warrants
Apr 16th 2025,NASDAQ,PGYWW,Pagaya Technologies Ltd. Warrants
Apr 16th 2025,NASDAQ,ONFOW,Onfolio Holdings Inc. Warrant
Apr 16th 2025,NASDAQ,NXLIW,Nexalin Technology
Apr 16th 2025,NASDAQ,NWTNW,NWTN Inc. Warrant
Apr 16th 2025,NASDAQ,NVNIW,Nvni Group Limited Warrants
Apr 16th 2025,NASDAQ,NUVOQ,Holdco Nuvo Group D.G
Jan 4th 2026,NYSE,SAC.U,SAC-U
Jan 3rd 2026,NASDAQ,ISRLW,Israel Acquisitions Corp Warrant
Jan 3rd 2026,NASDAQ,CMPOW,CompoSecure
Mar 11th 2026,NYSEMKT,MINY,Tidal Trust II
Mar 11th 2026,NYSEMKT,PQUS,The 2023 ETF Series Trust
Mar 11th 2026,NYSEMKT,IVSX,Applied Finance IVS International SMID ETF
Mar 11th 2026,NYSEMKT,HHIH,Harvest High Income Equity Shr ETF A
Mar 11th 2026,NYSEMKT,GBSL,Ninepoint Global Select Fund - Ser ETF
Mar 11th 2026,NYSEMKT,FXLCX,Fidelity Flex Large Cap Focused Index
Nov 9th 2023,NASDAQ,ICPT,Intercept Pharmaceuticals
Nov 9th 2023,NASDAQ,BIGT,Listed Funds Trust - Roundhill Big Tech ETF
Nov 9th 2023,NYSE,NEWR,New Relic
Nov 9th 2023,NYSE,PRPC,CC Neuberger Principal Holdings III
Nov 9th 2023,NASDAQ,GSMG,Glory Star New Media Group Holdings
Nov 8th 2023,NYSE,WE,WeWork
Nov 8th 2023,NASDAQ,OLIT,OmniLit Acquisition
Nov 8th 2023,NYSEMKT,PLM,Polymet Mining
Nov 8th 2023,NASDAQ,BOWX,BowX Acquisition
Nov 8th 2023,NASDAQ,TWNK,Hostess Brands
Nov 8th 2023,NASDAQ,AVID,Avid Technology
Nov 8th 2023,NASDAQ,DKDCA,Data Knights Acquisition
Nov 8th 2023,NYSE,AAC,Ares Acquisition Corporation
Nov 8th 2023,NASDAQ,WWAC,Worldwide Webb Acquisition
Nov 7th 2023,NYSE,JPS,Nuveen Preferred & Income Securities Fund
Nov 7th 2023,NASDAQ,VACC,Vaccitech
Nov 7th 2023,NYSE,JPT,Nuveen Preferred and Income Fund
Nov 6th 2023,NASDAQ,ARTE,Artemis Strategic Investment
Nov 6th 2023,NASDAQ,OSTK,Overstock.com
Nov 6th 2023,NASDAQ,AMAO,American Acquisition Opportunity
Nov 6th 2023,NASDAQ,TRHC,Tabula Rasa HealthCare
Nov 6th 2023,NASDAQ,FREQ,Frequency Therapeutics
Nov 5th 2023,NYSEMKT,NAVB,Navidea Biopharmaceuticals
Nov 4th 2023,NYSE,TRCA,Twin Ridge Capital Acquisition
Jul 22nd 2022,NYSE,PLAN,Anaplan
Jul 22nd 2022,NYSEARCA,NTZO,Impact Shares Trust I - Impact Shares MSCI Global Climate Select ETF
Jul 21st 2022,NASDAQ,GENC,Gencor Industries
Jul 21st 2022,NYSE,HR,Healthcare Realty Trust
Jul 21st 2022,NYSE,ENIA,Enel Americas
Jul 21st 2022,NASDAQ,SLGN,Silgan Holdings
Jul 17th 2022,NASDAQ,RENO,Renovare Environmental
Jul 16th 2022,NYSE,OACB,Oaktree Acquisition Corp II
Jul 14th 2022,NYSEARCA,DIVA,AGF Investments Trust - AGFiQ Hedged Dividend Income Fund
Jul 14th 2022,NASDAQ,REGI,Renewable Energy Group
Jul 13th 2022,NASDAQ,WVFC,WVS Financial
Jul 13th 2022,NYSEARCA,CLMA,Tidal ETF Trust - iClima Climate Change Solutions ETF
Jul 13th 2022,NYSE,NTP,Nam Tai Property
Jul 13th 2022,NYSE,DIDI,DiDi Global
Jul 13th 2022,NYSEARCA,JOYY,Infusive US Trust - Infusive Compounding Global Equities ETF
Jul 13th 2022,NASDAQ,ZSAN,Zosano Pharma
Jul 10th 2022,NASDAQ,GLAQ,Globis Acquisition
Jul 10th 2022,NYSE,TACA,Trepont Acquisition Corp I
Jul 9th 2022,NYSE,WSO.B,Watsco
Jan 2nd 2026,NASDAQ,TCBC,TC Bancshares
Jan 2nd 2026,NASDAQ,SONN,Sonnet Biotherapeutics Holdings
Dec 29th 2025,NYSEMKT,TMLP,Tortoise Capital Series Trust
Dec 29th 2025,NYSEMKT,VGRO,Virtus ETF Trust II
Dec 29th 2025,NYSE,TKNQ,Amplify ETF Trust
Dec 29th 2025,NYSE,STBQ,Amplify ETF Trust
Dec 28th 2025,NASDAQ,CLSD,Clearside Biomedical
Dec 28th 2025,NASDAQ,LVTX,LAVA Therapeutics NV
Dec 28th 2025,NASDAQ,SRDX,SurModics
Jan 3rd 2025,NYSE,IHTA,Invesco High Income 2024 Target Term Fund
Jan 3rd 2025,NYSE,INLF,INLIF
Oct 19th 2025,NASDAQ,OCTO,Eightco Holdings
Oct 19th 2025,NASDAQ,LSBPW,LakeShore Biopharma
Feb 12th 2025,NYSEMKT,GSAT,"Globalstar, Inc. Common Stock"
Mar 19th 2025,NASDAQ,PWUP,PowerUp Acquisition
Mar 19th 2025,NASDAQ,NARI,Inari Medical
Mar 19th 2025,NASDAQ,PWUPU,PowerUp Acquisition Corp Unit
Mar 18th 2025,NASDAQ,BNIXW,Bannix Acquisition Corp. Warrant
Mar 18th 2025,NASDAQ,BNIXR,Bannix Acquisition Corp. Right
Mar 18th 2025,NASDAQ,BNIX,Bannix Acquisition
Mar 18th 2025,NASDAQ,ATIF,ATIF Holdings
Mar 18th 2025,NASDAQ,HRYU,"Hanryu Holdings, Inc. Common Stock"
Mar 17th 2025,NYSE,ALTM,Arcadium Lithium
Jan 3rd 2025,NASDAQ,SSIC,Silver Spike Investment
Jan 3rd 2025,NASDAQ,NBSTW,Newbury Street Acquisition Corporation
Jan 3rd 2025,NYSE,PQJL,PGIM Nasdaq-100 Buffer 12 ETF - July
Jan 12th 2023,NASDAQ,BLTS,Bright Lights Acquisition
Jan 11th 2023,NASDAQ,SCLE,Broadscale Acquisition
Jan 11th 2023,NASDAQ,SHAC,SCP & CO Healthcare Acquisition
Jan 11th 2023,NASDAQ,DHBC,DHB Capital
Jan 11th 2023,NYSE,CND,Concord Acquisition
Jan 11th 2023,NASDAQ,LOTZ,CarLotz
Jan 11th 2023,NASDAQ,BPRN,Bank of Princeton
Jan 11th 2023,NYSEARCA,IDIV,Metaurus Equity Component Trust - U.S. Equity Cumulative Dividends Fund Series 2027
Jan 11th 2023,NASDAQ,VTIQ,VectoIQ Acquisition Corp II
Jan 8th 2023,NASDAQ,AFAC,Arena Fortify Acquisition
Jan 8th 2023,NASDAQ,OEPW,One Equity Partners Open Water I
Jan 8th 2023,NYSE,CLIM,Climate Real Impact Solutions II Acquisition
Jan 8th 2023,NASDAQ,FTCV,FinTech Acquisition Corp V
Jan 8th 2023,NASDAQ,ZWRK,Z-Work Acquisition
Jan 7th 2023,NASDAQ,CLRM,Clarim Acquisition
Jan 7th 2023,NYSE,HTPA,Highland Transcend Partners I
Jan 7th 2023,NYSE,MACC,Mission Advancement
Jan 7th 2023,NASDAQ,FSSI,Fortistar Sustainable Solutions
Jan 6th 2023,NASDAQ,REVH,Revolution Healthcare Acquisition
Jan 6th 2023,NYSE,MTL,Mechel PJSC
Jan 6th 2023,NYSE,SWCH,Switch
Aug 1st 2025,NASDAQ,ESGR,Enstar Group
Oct 19th 2025,NASDAQ,FAAS,DigiAsia
Jun 26th 2025,NASDAQ,SCOR,Comscore
Apr 16th 2025,NASDAQ,NIXXW,Nixxy
Apr 16th 2025,NASDAQ,MSPRW,MSP Recovery
Apr 16th 2025,NASDAQ,MSAIW,Infrared Cameras Holdings
Apr 16th 2025,NASDAQ,MDAIW,Spectral AI
Apr 16th 2025,NASDAQ,MBAVW,M3-Brigade Acquisition V Corp. Warrant
Apr 16th 2025,NASDAQ,MACIW,Melar Acquisition Corp. I Warrant
Apr 16th 2025,NASDAQ,LVROW,Lavoro Limited Warrant
